time,gFx,gFy,gFz,wx,wy,wz,Bx,By,Bz,label
8.816981,1.4616,1.1171,3.4441,-4.0036,-2.6233,2.1125,-47.2688,-2.0438,-26.775,
8.818476,1.4616,1.1171,3.4441,-4.0036,-2.6233,2.1125,-47.2688,-2.0438,-26.775,
8.819155,1.1423,1.0426,2.7449,-4.0036,-2.6233,2.1125,-47.2688,-2.0438,-26.775,
8.855264,0.9659,0.8291,2.1244,-4.0036,-2.6233,2.1125,-47.2688,-2.0438,-26.775,
8.858236,0.9659,0.8291,2.1244,1.3828,1.2277,-0.3891,-47.2688,-2.0438,-26.775,
8.859682,0.7852,0.5401,1.7384,1.3828,1.2277,-0.3891,-47.2688,-2.0438,-26.775,
8.875399,0.7852,0.5401,1.7384,1.3828,1.2277,-0.3891,-47.5312,-2.5875,-26.775,
8.879039,0.5826,0.3044,1.3326,1.3828,1.2277,-0.3891,-47.5312,-2.5875,-26.775,
8.880387,0.5826,0.3044,1.3326,1.3828,1.2277,-0.3891,-47.5312,-2.5875,-26.775,
8.913935,0.5826,0.3044,1.3326,3.684,1.9851,-1.755,-47.5312,-2.5875,-26.775,
8.91656,0.4002,0.1554,0.9701,3.684,1.9851,-1.755,-47.5312,-2.5875,-26.775,
8.918501,0.2365,0.0635,0.6574,3.684,1.9851,-1.755,-47.5312,-2.5875,-26.775,
8.930924,0.2365,0.0635,0.6574,3.684,1.9851,-1.755,-47.5312,-2.5875,-26.775,
8.93276,0.0515,0.0042,0.3618,3.684,1.9851,-1.755,-47.5312,-2.5875,-26.775,
8.955229,-0.1131,-0.0154,0.1107,3.684,1.9851,-1.755,-47.5312,-2.5875,-26.775,
8.95739,-0.1131,-0.0154,0.1107,3.684,1.9851,-1.755,-47.475,-2.9625,-27.0563,
8.970985,-0.2362,0.0061,-0.1168,3.684,1.9851,-1.755,-47.475,-2.9625,-27.0563,
8.989946,-0.2362,0.0061,-0.1168,3.8273,1.4269,-1.7676,-47.475,-2.9625,-27.0563,
8.991799,-0.2362,0.0061,-0.1168,3.8273,1.4269,-1.7676,-47.475,-2.9625,-27.0563,
8.992746,-0.3039,0.0523,-0.279,3.8273,1.4269,-1.7676,-47.475,-2.9625,-27.0563,
9.014452,-0.3039,0.0523,-0.279,3.8273,1.4269,-1.7676,-47.3625,-3.15,-27.4125,
9.0165,-0.3674,0.0899,-0.3657,3.8273,1.4269,-1.7676,-47.3625,-3.15,-27.4125,
9.031283,-0.4058,0.1068,-0.4216,3.8273,1.4269,-1.7676,-47.3625,-3.15,-27.4125,
9.047737,-0.4058,0.1068,-0.4216,3.8273,1.4269,-1.7676,-47.3625,-3.15,-27.4125,
9.049222,-0.4058,0.1068,-0.4216,1.8655,1.1009,-0.8691,-47.3625,-3.15,-27.4125,
9.05065,-0.4263,0.1131,-0.4793,1.8655,1.1009,-0.8691,-47.3625,-3.15,-27.4125,
9.075804,-0.4263,0.1131,-0.4793,1.8655,1.1009,-0.8691,-47.2688,-3.225,-28.0688,
9.078612,-0.4295,0.1207,-0.5286,1.8655,1.1009,-0.8691,-47.2688,-3.225,-28.0688,
9.102079,-0.4287,0.1195,-0.5719,1.8655,1.1009,-0.8691,-47.2688,-3.225,-28.0688,
9.103978,-0.4187,0.1007,-0.5751,1.8655,1.1009,-0.8691,-47.2688,-3.225,-28.0688,
9.105469,-0.4187,0.1007,-0.5751,-0.3974,0.304,0.1849,-47.2688,-3.225,-28.0688,
9.10673,-0.4187,0.1007,-0.5751,-0.3974,0.304,0.1849,-47.2688,-3.225,-28.0688,
9.126875,-0.3674,0.0694,-0.5421,-0.3974,0.304,0.1849,-47.2688,-3.225,-28.0688,
9.155103,-0.2805,0.0251,-0.4928,-0.3974,0.304,0.1849,-47.2688,-3.225,-28.0688,
9.15718,-0.2805,0.0251,-0.4928,-0.3974,0.304,0.1849,-46.9875,-2.925,-28.7813,
9.159243,-0.2123,-0.0542,-0.3564,-0.3974,0.304,0.1849,-46.9875,-2.925,-28.7813,
9.16264,-0.2123,-0.0542,-0.3564,-0.3974,0.304,0.1849,-46.9875,-2.925,-28.7813,
9.176949,-0.2123,-0.0542,-0.3564,-2.9116,-0.7842,1.1206,-46.9875,-2.925,-28.7813,
9.179287,-0.1861,-0.1051,-0.1312,-2.9116,-0.7842,1.1206,-46.9875,-2.925,-28.7813,
9.215126,-0.0875,-0.0889,0.2555,-2.9116,-0.7842,1.1206,-46.9875,-2.925,-28.7813,
9.21691,0.3838,0.0652,0.8106,-2.9116,-0.7842,1.1206,-46.9875,-2.925,-28.7813,
9.217893,0.3838,0.0652,0.8106,-2.9116,-0.7842,1.1206,-46.9875,-2.925,-28.7813,
9.218566,0.3838,0.0652,0.8106,-2.9116,-0.7842,1.1206,-46.575,-2.0813,-29.5875,
9.235891,0.3838,0.0652,0.8106,-4.9155,-2.1914,1.9765,-46.575,-2.0813,-29.5875,
9.259367,0.9818,0.2538,1.7719,-4.9155,-2.1914,1.9765,-46.575,-2.0813,-29.5875,
9.264028,1.2381,0.4231,2.9846,-4.9155,-2.1914,1.9765,-46.575,-2.0813,-29.5875,
9.271525,1.5913,0.6892,3.7277,-4.9155,-2.1914,1.9765,-46.575,-2.0813,-29.5875,
9.272756,1.5913,0.6892,3.7277,-4.9155,-2.1914,1.9765,-46.575,-2.0813,-29.5875,
9.274385,1.5913,0.6892,3.7277,-4.9155,-2.1914,1.9765,-46.05,-0.8063,-29.6625,
9.311712,1.8315,0.975,3.856,-4.9155,-2.1914,1.9765,-46.05,-0.8063,-29.6625,
9.313818,1.8315,0.975,3.856,-2.7112,-2.3841,1.3084,-46.05,-0.8063,-29.6625,
9.326945,1.4592,1.0749,3.5657,-2.7112,-2.3841,1.3084,-46.05,-0.8063,-29.6625,
9.330423,1.4592,1.0749,3.5657,-2.7112,-2.3841,1.3084,-46.05,-0.8063,-29.6625,
9.331387,1.0788,1.0202,2.8238,-2.7112,-2.3841,1.3084,-46.05,-0.8063,-29.6625,
9.356734,0.8768,0.8404,2.1058,-2.7112,-2.3841,1.3084,-46.05,-0.8063,-29.6625,
9.35806,0.8768,0.8404,2.1058,-2.7112,-2.3841,1.3084,-45.5625,-0.3375,-30.1688,
9.367853,0.8768,0.8404,2.1058,1.9544,1.5943,-0.6748,-45.5625,-0.3375,-30.1688,
9.387492,0.8768,0.8404,2.1058,1.9544,1.5943,-0.6748,-45.5625,-0.3375,-30.1688,
9.388697,0.7187,0.5548,1.7851,1.9544,1.5943,-0.6748,-45.5625,-0.3375,-30.1688,
9.389528,0.5795,0.3188,1.4484,1.9544,1.5943,-0.6748,-45.5625,-0.3375,-30.1688,
9.416649,0.5795,0.3188,1.4484,1.9544,1.5943,-0.6748,-45.15,-0.7125,-31.0125,
9.418103,0.4067,0.1678,1.0448,1.9544,1.5943,-0.6748,-45.15,-0.7125,-31.0125,
9.445472,0.2396,0.0599,0.7402,1.9544,1.5943,-0.6748,-45.15,-0.7125,-31.0125,
9.450822,0.2396,0.0599,0.7402,1.9544,1.5943,-0.6748,-45.15,-0.7125,-31.0125,
9.452684,0.0779,0.011,0.4295,1.9544,1.5943,-0.6748,-45.15,-0.7125,-31.0125,
9.456038,0.0779,0.011,0.4295,3.8125,2.0387,-1.6174,-45.15,-0.7125,-31.0125,
9.478259,0.0779,0.011,0.4295,3.8125,2.0387,-1.6174,-44.55,-1.1625,-31.65,
9.488751,-0.0564,-0.0007,0.1771,3.8125,2.0387,-1.6174,-44.55,-1.1625,-31.65,
9.500066,-0.0564,-0.0007,0.1771,3.8125,2.0387,-1.6174,-44.55,-1.1625,-31.65,
9.501786,-0.0564,-0.0007,0.1771,3.6591,1.2811,-1.4647,-44.55,-1.1625,-31.65,
9.504913,-0.1688,0.01,-0.0369,3.6591,1.2811,-1.4647,-44.55,-1.1625,-31.65,
9.506316,-0.2621,0.0479,-0.2526,3.6591,1.2811,-1.4647,-44.55,-1.1625,-31.65,
9.525673,-0.332,0.0902,-0.3789,3.6591,1.2811,-1.4647,-44.55,-1.1625,-31.65,
9.54537,-0.3738,0.1151,-0.4214,3.6591,1.2811,-1.4647,-44.55,-1.1625,-31.65,
9.555814,-0.3738,0.1151,-0.4214,3.6591,1.2811,-1.4647,-44.0625,-1.35,-32.2313,
9.5582,-0.3738,0.1151,-0.4214,3.6591,1.2811,-1.4647,-44.0625,-1.35,-32.2313,
9.559865,-0.3965,0.1282,-0.4671,3.6591,1.2811,-1.4647,-44.0625,-1.35,-32.2313,
9.575256,-0.3965,0.1282,-0.4671,1.4367,1.0284,-0.657,-44.0625,-1.35,-32.2313,
9.598505,-0.4251,0.1412,-0.5238,1.4367,1.0284,-0.657,-44.0625,-1.35,-32.2313,
9.603353,-0.4427,0.1409,-0.5807,1.4367,1.0284,-0.657,-44.0625,-1.35,-32.2313,
9.617134,-0.4427,0.1409,-0.5807,1.4367,1.0284,-0.657,-44.0625,-1.35,-32.2313,
9.61922,-0.4427,0.1409,-0.5807,1.4367,1.0284,-0.657,-43.4625,-1.2188,-32.8125,
9.620964,-0.4143,0.1236,-0.5951,1.4367,1.0284,-0.657,-43.4625,-1.2188,-32.8125,
9.631415,-0.4143,0.1236,-0.5951,-0.8364,0.1313,0.2561,-43.4625,-1.2188,-32.8125,
9.650667,-0.3674,0.0919,-0.5592,-0.8364,0.1313,0.2561,-43.4625,-1.2188,-32.8125,
9.659627,-0.3071,0.0371,-0.5162,-0.8364,0.1313,0.2561,-43.4625,-1.2188,-32.8125,
9.670439,-0.3071,0.0371,-0.5162,-0.8364,0.1313,0.2561,-43.4625,-1.2188,-32.8125,
9.672523,-0.2299,-0.0242,-0.4876,-0.8364,0.1313,0.2561,-43.4625,-1.2188,-32.8125,
9.675641,-0.2299,-0.0242,-0.4876,-0.8364,0.1313,0.2561,-43.1438,-0.8063,-33.4688,
9.70238,-0.128,-0.0955,-0.4004,-0.8364,0.1313,0.2561,-43.1438,-0.8063,-33.4688,
9.708038,-0.128,-0.0955,-0.4004,-3.072,-1.0893,1.0508,-43.1438,-0.8063,-33.4688,
9.729666,-0.0335,-0.1546,-0.2001,-3.072,-1.0893,1.0508,-43.1438,-0.8063,-33.4688,
9.735567,0.1422,-0.1693,0.2834,-3.072,-1.0893,1.0508,-43.1438,-0.8063,-33.4688,
9.737414,0.1422,-0.1693,0.2834,-3.072,-1.0893,1.0508,-43.1438,-0.8063,-33.4688,
9.758387,0.6633,-0.0963,1.111,-3.072,-1.0893,1.0508,-43.1438,-0.8063,-33.4688,
9.763727,0.6633,-0.0963,1.111,-3.072,-1.0893,1.0508,-42.7125,0.3563,-33.8438,
9.771123,0.6633,-0.0963,1.111,-5.1826,-2.8817,1.838,-42.7125,0.3563,-33.8438,
9.785134,1.2676,0.0256,2.4227,-5.1826,-2.8817,1.838,-42.7125,0.3563,-33.8438,
9.787978,1.6676,0.2125,3.5281,-5.1826,-2.8817,1.838,-42.7125,0.3563,-33.8438,
9.789369,1.6676,0.2125,3.5281,-5.1826,-2.8817,1.838,-42.7125,0.3563,-33.8438,
9.807414,1.8246,0.502,4.1508,-5.1826,-2.8817,1.838,-42.7125,0.3563,-33.8438,
9.817085,1.8246,0.502,4.1508,-5.1826,-2.8817,1.838,-42.225,1.5,-33.3938,
9.840243,1.8246,0.502,4.1508,-2.845,-3.1734,1.1394,-42.225,1.5,-33.3938,
9.842398,1.8246,0.502,4.1508,-2.845,-3.1734,1.1394,-42.225,1.5,-33.3938,
9.843462,1.8259,0.7905,4.0558,-2.845,-3.1734,1.1394,-42.225,1.5,-33.3938,
9.84526,1.522,0.9645,3.3178,-2.845,-3.1734,1.1394,-42.225,1.5,-33.3938,
9.858886,1.1558,0.9073,2.5006,-2.845,-3.1734,1.1394,-42.225,1.5,-33.3938,
9.874761,1.1558,0.9073,2.5006,-2.845,-3.1734,1.1394,-41.9813,1.875,-32.8875,
9.896913,0.9278,0.6921,2.0328,-2.845,-3.1734,1.1394,-41.9813,1.875,-32.8875,
9.900466,0.9278,0.6921,2.0328,-2.845,-3.1734,1.1394,-41.9813,1.875,-32.8875,
9.901751,0.7796,0.4415,1.6532,-2.845,-3.1734,1.1394,-41.9813,1.875,-32.8875,
9.903648,0.7796,0.4415,1.6532,1.9999,1.7371,-0.7193,-41.9813,1.875,-32.8875,
9.926199,0.6012,0.2563,1.2415,1.9999,1.7371,-0.7193,-41.9813,1.875,-32.8875,
9.953917,0.6012,0.2563,1.2415,1.9999,1.7371,-0.7193,-41.9813,1.875,-32.8875,
9.958955,0.4615,0.14,0.8707,1.9999,1.7371,-0.7193,-41.9813,1.875,-32.8875,
9.963214,0.2885,0.0569,0.6342,1.9999,1.7371,-0.7193,-41.9813,1.875,-32.8875,
9.968008,0.2885,0.0569,0.6342,1.9999,1.7371,-0.7193,-41.9625,2.0625,-32.5688,
9.976511,0.2885,0.0569,0.6342,3.8912,1.862,-1.7754,-41.9625,2.0625,-32.5688,
9.99259,0.1041,-0.0005,0.4009,3.8912,1.862,-1.7754,-41.9625,2.0625,-32.5688,
9.994856,-0.0787,-0.0154,0.1632,3.8912,1.862,-1.7754,-41.9625,2.0625,-32.5688,
10.012139,-0.0787,-0.0154,0.1632,3.8912,1.862,-1.7754,-41.9625,2.0625,-32.5688,
10.01417,-0.2135,0.0115,-0.0279,3.8912,1.862,-1.7754,-41.9625,2.0625,-32.5688,
10.020393,-0.2135,0.0115,-0.0279,3.8912,1.862,-1.7754,-42.225,2.1375,-32.1562,
10.029261,-0.2135,0.0115,-0.0279,3.4359,1.5549,-1.623,-42.225,2.1375,-32.1562,
10.032075,-0.2797,0.0699,-0.1986,3.4359,1.5549,-1.623,-42.225,2.1375,-32.1562,
10.062282,-0.3024,0.1278,-0.3291,3.4359,1.5549,-1.623,-42.225,2.1375,-32.1562,
10.072276,-0.3024,0.1278,-0.3291,3.4359,1.5549,-1.623,-42.225,2.1375,-32.1562,
10.075842,-0.3515,0.1546,-0.3848,3.4359,1.5549,-1.623,-42.225,2.1375,-32.1562,
10.078344,-0.3515,0.1546,-0.3848,3.4359,1.5549,-1.623,-42.3563,2.3063,-31.9313,
10.106792,-0.3867,0.1671,-0.3867,3.4359,1.5549,-1.623,-42.3563,2.3063,-31.9313,
10.110236,-0.3867,0.1671,-0.3867,1.3892,1.1046,-0.6727,-42.3563,2.3063,-31.9313,
10.123494,-0.4136,0.16,-0.4124,1.3892,1.1046,-0.6727,-42.3563,2.3063,-31.9313,
10.130756,-0.4136,0.16,-0.4124,1.3892,1.1046,-0.6727,-42.3563,2.3063,-31.9313,
10.135188,-0.4094,0.1583,-0.4837,1.3892,1.1046,-0.6727,-42.3563,2.3063,-31.9313,
10.156174,-0.3865,0.1466,-0.5531,1.3892,1.1046,-0.6727,-42.3563,2.3063,-31.9313,
10.159099,-0.3865,0.1466,-0.5531,1.3892,1.1046,-0.6727,-42.5063,2.7,-31.9125,
10.162568,-0.3865,0.1466,-0.5531,-0.6903,0.1686,0.2071,-42.5063,2.7,-31.9125,
10.172997,-0.3501,0.0933,-0.5067,-0.6903,0.1686,0.2071,-42.5063,2.7,-31.9125,
10.184958,-0.3058,0.0125,-0.387,-0.6903,0.1686,0.2071,-42.5063,2.7,-31.9125,
10.188257,-0.3058,0.0125,-0.387,-0.6903,0.1686,0.2071,-42.5063,2.7,-31.9125,
10.216798,-0.3058,0.0125,-0.387,-0.6903,0.1686,0.2071,-42.6,3.1313,-31.9313,
10.220701,-0.2675,-0.0738,-0.2243,-0.6903,0.1686,0.2071,-42.6,3.1313,-31.9313,
10.223917,-0.2025,-0.1517,-0.0049,-0.6903,0.1686,0.2071,-42.6,3.1313,-31.9313,
10.239399,-0.2025,-0.1517,-0.0049,-3.153,-0.8521,1.0636,-42.6,3.1313,-31.9313,
10.243342,-0.2025,-0.1517,-0.0049,-3.153,-0.8521,1.0636,-42.6,3.1313,-31.9313,
10.244922,-0.1051,-0.1874,0.267,-3.153,-0.8521,1.0636,-42.6,3.1313,-31.9313,
10.259414,0.1566,-0.192,0.6183,-3.153,-0.8521,1.0636,-42.6,3.1313,-31.9313,
10.276685,0.5089,-0.0808,1.2708,-3.153,-0.8521,1.0636,-42.6,3.1313,-31.9313,
10.279333,0.5089,-0.0808,1.2708,-3.153,-0.8521,1.0636,-42.5438,3.5813,-32.1188,
10.296384,0.5089,-0.0808,1.2708,-4.85,-1.9208,1.8202,-42.5438,3.5813,-32.1188,
10.300557,0.8274,0.0511,2.3311,-4.85,-1.9208,1.8202,-42.5438,3.5813,-32.1188,
10.302613,0.8274,0.0511,2.3311,-4.85,-1.9208,1.8202,-42.5438,3.5813,-32.1188,
10.33196,1.0041,0.2714,3.4153,-4.85,-1.9208,1.8202,-42.5438,3.5813,-32.1188,
10.358459,1.0041,0.2714,3.4153,-4.85,-1.9208,1.8202,-42.5438,3.5813,-32.1188,
10.363356,0.9984,0.5155,3.8379,-4.85,-1.9208,1.8202,-42.5438,3.5813,-32.1188,
10.369187,0.9273,0.7307,3.8093,-4.85,-1.9208,1.8202,-42.5438,3.5813,-32.1188,
10.374121,0.9273,0.7307,3.8093,-4.85,-1.9208,1.8202,-41.9062,4.0312,-32.6813,
10.377115,0.9273,0.7307,3.8093,-3.1926,-0.5591,1.1695,-41.9062,4.0312,-32.6813,
10.382985,0.8453,0.8392,3.3339,-3.1926,-0.5591,1.1695,-41.9062,4.0312,-32.6813,
10.392987,0.8255,0.804,2.6863,-3.1926,-0.5591,1.1695,-41.9062,4.0312,-32.6813,
10.41591,0.8255,0.804,2.6863,-3.1926,-0.5591,1.1695,-40.5375,4.4813,-33.7688,
10.427957,0.6804,0.4114,1.8415,-3.1926,-0.5591,1.1695,-40.5375,4.4813,-33.7688,
10.42987,0.6804,0.4114,1.8415,-3.1926,-0.5591,1.1695,-40.5375,4.4813,-33.7688,
10.446815,0.6804,0.4114,1.8415,2.3687,1.2458,-0.2495,-40.5375,4.4813,-33.7688,
10.460198,0.5448,0.2409,1.4086,2.3687,1.2458,-0.2495,-40.5375,4.4813,-33.7688,
10.478667,0.5448,0.2409,1.4086,2.3687,1.2458,-0.2495,-39.1125,5.1562,-34.9875,
10.486739,0.4065,0.1243,1.0397,2.3687,1.2458,-0.2495,-39.1125,5.1562,-34.9875,
10.492174,0.2416,0.0418,0.7239,2.3687,1.2458,-0.2495,-39.1125,5.1562,-34.9875,
10.495973,0.2416,0.0418,0.7239,2.3687,1.2458,-0.2495,-39.1125,5.1562,-34.9875,
10.522414,0.0906,-0.0134,0.4837,2.3687,1.2458,-0.2495,-39.1125,5.1562,-34.9875,
10.52635,0.0906,-0.0134,0.4837,4.2173,1.5529,-1.2799,-39.1125,5.1562,-34.9875,
10.528501,-0.0227,-0.0117,0.2067,4.2173,1.5529,-1.2799,-39.1125,5.1562,-34.9875,
10.54199,-0.0227,-0.0117,0.2067,4.2173,1.5529,-1.2799,-39.1125,5.1562,-34.9875,
10.545123,-0.1141,0.02,-0.0386,4.2173,1.5529,-1.2799,-39.1125,5.1562,-34.9875,
10.555625,-0.1141,0.02,-0.0386,4.2173,1.5529,-1.2799,-37.7625,5.8313,-36.2812,
10.579597,-0.1974,0.0677,-0.1539,4.2173,1.5529,-1.2799,-37.7625,5.8313,-36.2812,
10.582929,-0.1974,0.0677,-0.1539,3.3969,0.8938,-1.2626,-37.7625,5.8313,-36.2812,
10.590016,-0.3002,0.0924,-0.2367,3.3969,0.8938,-1.2626,-37.7625,5.8313,-36.2812,
10.598105,-0.3002,0.0924,-0.2367,3.3969,0.8938,-1.2626,-37.7625,5.8313,-36.2812,
10.599997,-0.3997,0.1099,-0.3354,3.3969,0.8938,-1.2626,-37.7625,5.8313,-36.2812,
10.616843,-0.3997,0.1099,-0.3354,3.3969,0.8938,-1.2626,-36.825,6.3375,-37.2375,
10.645628,-0.4395,0.1278,-0.4119,3.3969,0.8938,-1.2626,-36.825,6.3375,-37.2375,
10.651964,-0.4324,0.151,-0.4791,3.3969,0.8938,-1.2626,-36.825,6.3375,-37.2375,
10.656645,-0.4324,0.151,-0.4791,1.2189,0.4471,-0.5565,-36.825,6.3375,-37.2375,
10.658227,-0.4292,0.1522,-0.5313,1.2189,0.4471,-0.5565,-36.825,6.3375,-37.2375,
10.659528,-0.4292,0.1522,-0.5313,1.2189,0.4471,-0.5565,-36.825,6.3375,-37.2375,
10.675309,-0.4292,0.1522,-0.5313,1.2189,0.4471,-0.5565,-36.2812,6.5813,-37.8563,
10.677923,-0.4124,0.1287,-0.548,1.2189,0.4471,-0.5565,-36.2812,6.5813,-37.8563,
10.71351,-0.3728,0.0909,-0.515,1.2189,0.4471,-0.5565,-36.2812,6.5813,-37.8563,
10.720948,-0.3037,0.0396,-0.4495,1.2189,0.4471,-0.5565,-36.2812,6.5813,-37.8563,
10.726206,-0.3037,0.0396,-0.4495,-1.0852,-0.4855,0.4018,-36.2812,6.5813,-37.8563,
10.731132,-0.3037,0.0396,-0.4495,-1.0852,-0.4855,0.4018,-36.2812,6.5813,-37.8563,
10.745394,-0.2206,-0.0318,-0.3528,-1.0852,-0.4855,0.4018,-36.2812,6.5813,-37.8563,
10.75608,-0.2206,-0.0318,-0.3528,-1.0852,-0.4855,0.4018,-35.9438,6.9,-38.2875,
10.759363,-0.1109,-0.117,-0.2223,-1.0852,-0.4855,0.4018,-35.9438,6.9,-38.2875,
10.771448,-0.1109,-0.117,-0.2223,-3.361,-1.663,1.2104,-35.9438,6.9,-38.2875,
10.775479,-0.1109,-0.117,-0.2223,-3.361,-1.663,1.2104,-35.9438,6.9,-38.2875,
10.776768,0.0137,-0.1905,0.0591,-3.361,-1.663,1.2104,-35.9438,6.9,-38.2875,
10.794096,0.1754,-0.2526,0.512,-3.361,-1.663,1.2104,-35.9438,6.9,-38.2875,
10.816641,0.1754,-0.2526,0.512,-3.361,-1.663,1.2104,-35.6813,7.1625,-38.2875,
10.820616,0.4737,-0.2189,1.3002,-3.361,-1.663,1.2104,-35.6813,7.1625,-38.2875,
10.82569,0.4737,-0.2189,1.3002,-3.361,-1.663,1.2104,-35.6813,7.1625,-38.2875,
10.827398,0.891,-0.0403,2.3726,-3.361,-1.663,1.2104,-35.6813,7.1625,-38.2875,
10.844117,0.891,-0.0403,2.3726,-4.9247,-2.9672,1.5992,-35.6813,7.1625,-38.2875,
10.853285,1.2645,0.2682,3.3642,-4.9247,-2.9672,1.5992,-35.6813,7.1625,-38.2875,
10.876354,1.2645,0.2682,3.3642,-4.9247,-2.9672,1.5992,-35.9625,7.125,-37.6875,
10.879728,1.5471,0.6278,3.8276,-4.9247,-2.9672,1.5992,-35.9625,7.125,-37.6875,
10.882352,1.5997,0.9444,3.7678,-4.9247,-2.9672,1.5992,-35.9625,7.125,-37.6875,
10.884727,1.5997,0.9444,3.7678,-4.9247,-2.9672,1.5992,-35.9625,7.125,-37.6875,
10.901845,1.5997,0.9444,3.7678,-1.7043,-0.9696,1.2932,-35.9625,7.125,-37.6875,
10.905241,1.3524,1.0419,3.3681,-1.7043,-0.9696,1.2932,-35.9625,7.125,-37.6875,
10.927877,1.1101,0.9371,2.7564,-1.7043,-0.9696,1.2932,-35.9625,7.125,-37.6875,
10.941216,1.1101,0.9371,2.7564,-1.7043,-0.9696,1.2932,-35.9625,7.125,-37.6875,
10.946838,0.9303,0.6833,2.2504,-1.7043,-0.9696,1.2932,-35.9625,7.125,-37.6875,
10.959267,0.9303,0.6833,2.2504,-1.7043,-0.9696,1.2932,-36.525,6.9563,-37.2188,
10.976296,0.7461,0.3975,1.7504,-1.7043,-0.9696,1.2932,-36.525,6.9563,-37.2188,
10.979647,0.7461,0.3975,1.7504,2.798,1.6424,-0.8312,-36.525,6.9563,-37.2188,
10.993214,0.5391,0.1888,1.3251,2.798,1.6424,-0.8312,-36.525,6.9563,-37.2188,
10.997207,0.5391,0.1888,1.3251,2.798,1.6424,-0.8312,-36.525,6.9563,-37.2188,
10.998298,0.3613,0.0528,0.9427,2.798,1.6424,-0.8312,-36.525,6.9563,-37.2188,
11.016013,0.1847,-0.0276,0.5975,2.798,1.6424,-0.8312,-36.525,6.9563,-37.2188,
11.019933,0.1847,-0.0276,0.5975,2.798,1.6424,-0.8312,-37.2563,6.3,-36.7125,
11.036592,0.1847,-0.0276,0.5975,4.3297,1.6206,-1.8361,-37.2563,6.3,-36.7125,
11.053837,0.1847,-0.0276,0.5975,4.3297,1.6206,-1.8361,-37.2563,6.3,-36.7125,
11.059433,0.0085,-0.066,0.3601,4.3297,1.6206,-1.8361,-37.2563,6.3,-36.7125,
11.066072,-0.1314,-0.0657,0.1476,4.3297,1.6206,-1.8361,-37.2563,6.3,-36.7125,
11.076542,-0.1314,-0.0657,0.1476,4.3297,1.6206,-1.8361,-38.0625,5.6625,-35.7375,
11.079328,-0.2274,-0.0251,-0.0965,4.3297,1.6206,-1.8361,-38.0625,5.6625,-35.7375,
11.111205,-0.3217,0.0359,-0.289,4.3297,1.6206,-1.8361,-38.0625,5.6625,-35.7375,
11.114068,-0.419,0.074,-0.3833,4.3297,1.6206,-1.8361,-38.0625,5.6625,-35.7375,
11.118749,-0.419,0.074,-0.3833,3.5371,0.7425,-1.6107,-38.0625,5.6625,-35.7375,
11.123724,-0.419,0.074,-0.3833,3.5371,0.7425,-1.6107,-38.0625,5.6625,-35.7375,
11.134624,-0.472,0.1002,-0.427,3.5371,0.7425,-1.6107,-38.0625,5.6625,-35.7375,
11.155938,-0.4879,0.1126,-0.5006,3.5371,0.7425,-1.6107,-38.0625,5.6625,-35.7375,
11.158603,-0.4879,0.1126,-0.5006,3.5371,0.7425,-1.6107,-38.7,5.2688,-34.9125,
11.165208,-0.4879,0.1126,-0.5006,3.5371,0.7425,-1.6107,-38.7,5.2688,-34.9125,
11.166439,-0.4898,0.1075,-0.6095,3.5371,0.7425,-1.6107,-38.7,5.2688,-34.9125,
11.168611,-0.4898,0.1075,-0.6095,1.0781,0.6127,-0.5226,-38.7,5.2688,-34.9125,
11.19304,-0.4498,0.0909,-0.612,1.0781,0.6127,-0.5226,-38.7,5.2688,-34.9125,
11.21855,-0.3809,0.0691,-0.5448,1.0781,0.6127,-0.5226,-38.7,5.2688,-34.9125,
11.22567,-0.3809,0.0691,-0.5448,1.0781,0.6127,-0.5226,-39.1313,5.25,-34.3875,
11.230259,-0.3809,0.0691,-0.5448,1.0781,0.6127,-0.5226,-39.1313,5.25,-34.3875,
11.233362,-0.322,0.0318,-0.472,1.0781,0.6127,-0.5226,-39.1313,5.25,-34.3875,
11.241277,-0.322,0.0318,-0.472,-1.3761,-0.3042,0.6075,-39.1313,5.25,-34.3875,
11.259839,-0.2418,-0.0107,-0.4216,-1.3761,-0.3042,0.6075,-39.1313,5.25,-34.3875,
11.262006,-0.1419,-0.0777,-0.3098,-1.3761,-0.3042,0.6075,-39.1313,5.25,-34.3875,
11.275588,-0.1419,-0.0777,-0.3098,-1.3761,-0.3042,0.6075,-39.4688,5.4938,-33.9563,
11.279416,-0.042,-0.1632,-0.0723,-1.3761,-0.3042,0.6075,-39.4688,5.4938,-33.9563,
11.281494,-0.042,-0.1632,-0.0723,-1.3761,-0.3042,0.6075,-39.4688,5.4938,-33.9563,
11.297567,-0.042,-0.1632,-0.0723,-3.6312,-1.4147,1.3231,-39.4688,5.4938,-33.9563,
11.320896,0.0968,-0.182,0.3681,-3.6312,-1.4147,1.3231,-39.4688,5.4938,-33.9563,
11.324843,0.4094,-0.0694,0.9376,-3.6312,-1.4147,1.3231,-39.4688,5.4938,-33.9563,
11.343045,0.4094,-0.0694,0.9376,-3.6312,-1.4147,1.3231,-39.4688,5.4938,-33.9563,
11.348679,0.7619,0.0997,1.7223,-3.6312,-1.4147,1.3231,-39.4688,5.4938,-33.9563,
11.358868,0.7619,0.0997,1.7223,-3.6312,-1.4147,1.3231,-39.825,6.0188,-33.5063,
